id,value
10411,1279968.0183394677
10418,772374.221721261
10423,966810.2987290483
10434,824775.6265810218
10437,1298978.7097870363
10449,104823.33333333336
10453,1311533.2660799979
10457,1719088.6143784865
10460,275925.3156565656
10462,310658.3333333334
10463,1444978.2521645022
10468,2158145.9126984132
10469,2144096.522294635
10478,514604.06746031746
10483,1742304.8201798203
10486,1142713.8382450885
10487,3981273.8095238083
10489,1146691.3666289637
10494,1928245.3823953825
10498,767349.0425768617
10505,2361046.444666445
10515,3442967.4603174604
10516,2425347.7310189814
10518,1313944.8369075388
10521,162019.04761904766
10523,2335935.0288600284
10527,1173905.0595238095
10533,422017.64750278107
10539,304648.86835386825
10541,2452967.479767184
10544,2140488.411588411
10545,1296581.0978130063
10551,1210961.0252901707
10555,2603948.845456655
10557,1586741.6666666665
10558,1313944.8369075388
10573,1257836.2336968584
10584,1582237.0238095238
10591,1343345.491088717
10595,2293021.1309523815
10608,1762798.6456960607
10613,1956392.416607665
10616,4911794.883241758
10617,2446788.456335332
10621,328622.53968253976
10623,1514176.3995195986
10629,552061.6272380744
10632,1795753.4371835666
10641,2126182.7020202023
10644,629648.3243499595
10645,1293440.4761904762
10658,2082550.8225108224
10659,1346542.141223256
10663,1269309.8116093057
10665,1546308.2738095238
10683,1191710.4814951029
10693,701294.8849761349
10695,1297879.9542124544
10697,5724991.666666668
10706,5862211.11111111
10707,1879064.9148328346
10714,3199602.1825396824
10715,2245218.1218603225
10725,1274333.6795467616
10727,4542130.530303033
10729,275925.3156565656
10733,14665200.0
10745,1555832.8535353534
10752,738491.5326340322
10755,1508727.3358585855
10757,1762798.6456960607
10759,1762798.6456960607
10764,1071817.2817460317
10772,985095.5108780109
10781,1269309.8116093057
10783,1259903.3495670997
10785,1795415.8554569022
10789,1210961.0252901707
10791,1304611.2049342915
10792,1603053.0131832827
10797,337269.33563168853
10801,1297879.9542124544
10806,1404012.5108225108
10808,2798282.7666777666
10811,466608.10608822905
10813,1359293.815435481
10817,1346542.141223256
10821,3123919.047619047
10823,4926256.448412699
10829,1313721.1868703305
10840,1223224.9999999998
10843,1263718.5044893257
10847,752417.4359068864
10855,993737.4964618713
10857,1313721.1868703305
10861,977916.671278199
10865,1571908.8391624286
10866,1586468.5515873015
10869,517052.01486422087
10875,2203685.388901414
10881,2452967.479767184
10883,1626654.5291245559
10884,1363586.6071428573
10888,2764226.0681393766
10892,303318.7776288188
10894,1741279.6406037023
10895,2256444.0683703558
10901,7264190.476190478
10902,1180319.8462648464
10905,331419.67686316953
10911,1637625.4464249208
10915,744587.5
10918,458177.08407184214
10919,2957686.1381673883
10926,927752.9703588894
10927,1124929.1394471538
10930,546515.2615440115
10932,1295313.6870643217
10935,2072826.1751524613
10937,1431097.584729382
10938,1762798.6456960607
10945,1765657.6652226064
10946,957645.3258744611
10947,589316.3726673652
10948,781871.4285714284
10949,1398197.9596869417
10952,10060341.666666666
10954,113783.00061050059
10959,1863500.6272500828
10976,2425347.7310189814
10977,1211591.6666666667
10980,1494375.0612508836
10981,380551.3006775216
10984,1156577.2801034092
10993,382528.50458365167
11005,2362691.6152424915
11011,746288.3946608945
11023,2021913.3769014138
11037,1319756.54403927
11038,476997.8896103896
11039,483900.8333333334
11041,715083.3333333335
11044,902833.9883972243
11049,1500166.4285714286
11051,418466.6666666666
11059,2706638.236480881
11071,985095.5108780109
11073,685297.8968253969
11083,1074103.7283549784
11084,698948.7971282244
11086,924457.4825950194
11091,337227.1601425059
11092,696806.5793509333
11093,942772.6136363636
11097,2237855.297553754
11110,725862.8661787559
11115,770689.6428571427
11117,2552500.0000000005
11120,3462446.7857142854
11121,2603948.845456655
11123,560866.2378884555
11124,884077.8571428572
11127,1298978.7097870363
11137,1274333.6795467616
11145,836517.2619047618
11146,795791.3095238094
11152,2556018.6545399036
11154,2798282.7666777666
11155,739817.9888167388
11156,465863.9250513795
11157,925382.2023809524
11158,382138.61111111107
11161,3773092.7493499233
11167,713545.5303030303
11169,1503629.166666667
11170,2603948.845456655
11171,1989662.5694566867
11173,1717549.2287878774
11177,770689.6428571427
11183,844869.6783905978
11190,5087359.532828282
11191,414579.1666666666
11200,993043.6178230953
11205,606893.5714285714
11211,1311533.2660799979
11230,2016294.9762043508
11232,826569.6831821974
11233,2092418.0790043292
11236,867965.3127851249
11237,603273.0820160232
11244,441195.8333333334
11259,951057.6539834433
11261,1368330.3536741035
11265,2140488.411588411
11272,2021913.3769014138
11278,268613.8888888889
11283,723675.3968253966
11284,4384360.946969326
11292,518827.02380952373
11294,2144096.522294635
11305,4320307.205988457
11307,1431097.584729382
11311,724063.528138528
11314,682191.6435770112
11320,1626654.5291245559
11321,974162.2972755396
11323,3095160.119047619
11337,2083332.4819624817
11343,3605462.5
11345,1284997.2222222222
11347,1719088.6143784865
11356,1298978.7097870363
11363,373150.350140056
11375,427494.2857142857
11377,1210961.0252901707
11382,1279968.0183394677
11383,863081.2025196657
11385,4384360.946969326
11386,342680.5284992784
11391,638957.8040103599
11399,960590.1168276167
11400,2197971.1147186146
11405,1122669.4461826913
11407,819561.6532338293
11408,1014802.638888889
11410,463508.3333333334
11412,1827558.0641580648
11416,863081.2025196657
11419,1313944.8369075388
11422,1046094.3758315694
11423,1014739.5833333335
11425,925377.966542013
11427,2356990.285409035
11432,1911245.3715728715
11434,441051.47924188303
11436,1123734.522934165
11440,1024179.1114441113
11442,1297879.9542124544
11452,2588559.5007546633
11453,577150.8630952381
11458,395279.60245449946
11463,1014739.5833333335
11464,863081.2025196657
11471,547788.8888888888
11481,985095.5108780109
11507,523832.0833333334
11510,1046094.3758315694
11511,3222870.0
11514,957645.3258744611
11515,340004.80158730166
11516,863081.2025196657
11517,796584.0476190476
11519,1311533.2660799979
11525,1526188.0520827204
11526,1867087.2023809522
11533,959985.7417582416
11534,510328.85551948054
11539,1105448.611111111
11540,856602.132653213
11545,1461596.4529914528
11546,951057.6539834433
11547,1044982.2419476653
11551,993043.6178230953
11554,1072639.338235294
11555,486109.0277777778
11561,113783.00061050059
11567,696806.5793509333
11575,1986467.9366466864
11578,1298978.7097870363
11580,2706638.236480881
11584,739817.9888167388
11590,2144096.522294635
11593,1908091.1576420402
11595,722550.0
11598,1603053.0131832827
11599,1733291.3661244183
11601,235908.33333333337
11610,620570.6421356421
11612,2692561.904761905
11617,679555.6333943832
11620,726599.4892473118
11625,2237855.297553754
11626,303318.7776288188
11628,1745981.5688396571
11633,1799082.1704924747
11636,1298978.7097870363
11639,1719088.6143784865
11651,211209.0536261125
11666,1719088.6143784865
11669,2205450.9983072486
11673,719450.7142857143
11675,5343747.718253968
11676,947923.8716247536
11684,257416.2443357296
11685,863081.2025196657
11689,1637625.4464249208
11694,388900.7575757575
11695,739817.9888167388
11711,4782750.456113159
11716,1313944.8369075388
11718,977916.671278199
11720,947923.8716247536
11722,703192.961209919
11731,1652163.753779751
11738,925377.966542013
11744,747734.6987734489
11745,2062536.3647068455
11751,1252708.4848484846
11753,974162.2972755396
11760,2559966.185064935
11763,955871.5355314617
11764,790196.8939393938
11770,4628601.111111111
11776,1297879.9542124544
11800,484239.04561296984
11801,284129.4029581529
11804,2262707.7153735273
11808,1514176.3995195986
11820,787572.9218880534
11824,2226515.649716641
11825,1379672.7534965032
11831,738491.5326340322
11840,895069.8260073258
11841,9029089.88095238
11854,1313944.8369075388
11857,3174340.833333333
11863,2345855.889249638
11864,924653.5714285715
11869,1353961.9047619049
11871,4954476.892551893
11883,2368726.9841269837
11884,960590.1168276167
11890,1298978.7097870363
11894,2420514.3446830944
11895,4427742.857142857
11899,2016294.9762043508
11905,1908091.1576420402
11911,1098189.893925771
11917,902833.9883972243
11920,401262.1283422461
11921,646138.4016735941
11926,372834.2929292929
11928,405887.80043185217
11929,755853.4535639706
11930,212350.14481389767
11935,2245218.1218603225
11939,513637.50000000006
11942,1470086.9481192373
11948,836517.2619047618
11949,454499.6901260505
11957,660721.0384060384
11961,503002.97305764415
11962,1284131.2091503267
11963,1164726.0040312288
11966,5159703.487852019
11970,1762798.6456960607
11971,1261569.7420634923
11975,1115982.7561327561
11981,1176935.1037851034
11985,1191710.4814951029
11991,1313721.1868703305
11992,1130311.5095232844
12004,1102775.0
12005,925377.966542013
12006,682191.6435770112
12012,1313944.8369075388
12017,382525.57539682544
12018,107751.90476190476
12019,772641.3293650794
12022,794203.3397570334
12025,2160991.666666667
12031,2257992.7014652016
12034,1046094.3758315694
12037,1346542.141223256
12039,405887.80043185217
12050,903601.2354456257
12060,1191710.4814951029
12061,794203.3397570334
12067,2409475.238095239
12081,918070.1201086495
12097,2280677.083333333
12099,927649.1033190665
12100,1387255.5555555555
12102,752417.4359068864
12103,380551.3006775216
12107,2245218.1218603225
12116,1863500.6272500828
12125,856602.132653213
12126,985095.5108780109
12147,5623466.071428571
12158,1431097.584729382
12165,1452207.821283314
12169,1733291.3661244183
12171,1343345.491088717
12172,2245218.1218603225
12181,829446.9047619047
12186,1719088.6143784865
12187,1164726.0040312288
12189,1129379.442640693
12191,1609561.9804431533
12193,2784901.704235738
12195,1311533.2660799979
12199,231618.46910377388
12202,532486.7171717171
12203,696806.5793509333
12212,3739064.3150874455
12219,698948.7971282244
12221,279425.01488095237
12223,1832471.9047619058
12228,5318875.0
12237,1415160.8881396381
12238,1210961.0252901707
12245,683700.0
12246,1295313.6870643217
12254,2452967.479767184
12257,863081.2025196657
12264,529009.4155844157
12270,786287.8154112004
12281,867404.3254847437
12283,786590.4365079365
12293,2073048.2843137253
12304,848235.1922138319
12308,1795415.8554569022
12317,1114894.8502886002
12318,589316.3726673652
12320,2119078.781961503
12322,345061.1465372863
12323,696806.5793509333
12329,925377.966542013
12330,1501059.6322803102
12339,1320438.7103174604
12340,2776143.530799267
12341,784857.9184704185
12346,1313944.8369075388
12352,630261.4249639249
12353,2803450.1540126544
12359,923399.6146214897
12360,929141.8592110503
12363,1501059.6322803102
12365,1609561.9804431533
12366,1915186.1949855695
12369,707023.0769230768
12371,1989662.5694566867
12379,2831883.73015873
12394,904180.3571428573
12414,429743.5714285714
12415,3179708.773448773
12417,763063.3333333331
12419,2831883.73015873
12420,2515824.491341992
12424,701294.8849761349
12425,1823976.8428793428
12431,957645.3258744611
12439,985095.5108780109
12489,2345855.889249638
12490,1684216.467804856
12492,691723.9978427574
12500,1279968.0183394677
12505,212350.14481389767
12506,1353961.9047619049
12516,942772.6136363636
12519,1731510.7142857143
12521,1795415.8554569022
12523,951057.6539834433
12525,2237855.297553754
12529,2377933.7838286436
12531,1313944.8369075388
12541,1313944.8369075388
12545,772788.474715644
12549,1883375.0
12559,4994849.701797385
12560,1879064.9148328346
12561,901709.523809524
12566,747072.8301915483
12575,571426.388888889
12578,422017.64750278107
12588,1004040.4898114853
12589,130601.84523809522
12595,3246562.198336578
12599,2786611.2204380585
12604,175393.11507936503
12611,523832.0833333334
12614,606893.5714285714
12615,1046094.3758315694
12623,1762798.6456960607
12625,370951.07278415613
12629,285227.2907647908
12631,398057.7122594389
12633,1470086.9481192373
12638,4545291.666666666
12639,540304.1304855276
12642,3143683.333333332
12645,3246562.198336578
12648,1363586.6071428573
12655,947923.8716247536
12656,503402.84720826126
12660,1908091.1576420402
12662,2151938.014069264
12674,895069.8260073258
12676,2245218.1218603225
12681,821868.8095238096
12691,1392939.1673284196
12695,1069154.5634920637
12697,1232111.7798867798
12708,1191215.268897769
12710,696806.5793509333
12717,454469.96651469445
12720,849594.055199773
12722,1688720.133750194
12739,501249.28571428574
12743,241400.56277056277
12746,685614.8410920005
12756,254107.03990453988
12759,593910.0
12761,1186547.191003441
12762,755853.4535639706
12763,770689.6428571427
12764,2220485.164737989
12784,784857.9184704185
12786,947923.8716247536
12787,826569.6831821974
12794,826569.6831821974
12801,794203.3397570334
12807,3290944.078144078
12808,2733983.333333334
12814,1520106.855921856
12815,337269.33563168853
12826,568826.3888888889
12829,479326.488095238
12834,713545.5303030303
12837,2362691.6152424915
12839,1313721.1868703305
12843,664825.5752216515
12848,1926353.6279106
12849,778202.6190476189
12860,644424.0836451132
12864,1319756.54403927
12868,218718.253968254
12875,2931252.380952382
12880,696806.5793509333
12885,1282318.75
12886,1926353.6279106
12892,1227933.393954426
12904,1178584.9999999998
12907,1178917.7051972135
12911,1271079.5454545452
12920,951057.6539834433
12922,682191.6435770112
12928,871692.1235708736
12935,1520106.855921856
12936,2706638.236480881
12937,1926353.6279106
12938,685898.0357142857
12939,1109913.0952380951
12940,1146691.3666289637
12946,1046094.3758315694
12950,2778606.7857142854
12953,500796.66666666674
12970,175393.11507936503
12979,211209.0536261125
12988,767349.0425768617
12991,863247.6725562019
12996,4989263.988095238
12997,1534536.763522425
13012,369026.2805740012
13013,1914636.9047619053
13016,1827558.0641580648
13033,422017.64750278107
13043,882677.1825396825
13051,7031473.2142857155
13056,295405.06160506164
13060,371177.09686018317
13061,484000.0
13064,340004.80158730166
13069,566785.9194971694
13075,1343345.491088717
13077,1044982.2419476653
13080,1970749.2661393324
13084,278913.9664502165
13086,1044982.2419476653
13091,2588559.5007546633
13092,898125.0427350425
13096,1514176.3995195986
13103,1379672.7534965032
13123,844869.6783905978
13125,507806.74963924964
13133,1283779.4444444445
13136,362287.5
13139,212350.14481389767
13140,4352493.333333333
13145,1392939.1673284196
13146,835468.7962037962
13148,1044982.2419476653
13152,1313944.8369075388
13160,1313944.8369075388
13173,1443658.3333333335
13174,1130311.5095232844
13183,1989662.5694566867
13187,340004.80158730166
13192,684755.7142857143
13193,747072.8301915483
13197,735307.3717948716
13201,489994.4214812964
13216,826569.6831821974
13219,1926353.6279106
13220,859293.2465657968
13227,1346542.141223256
13230,4791980.105339922
13237,849133.493867244
13238,275925.3156565656
13241,844869.6783905978
13244,574098.8427887901
13245,1336266.6666666667
13259,356006.9841269841
13265,639016.0714285715
13271,733670.0577200578
13274,1470086.9481192373
13282,1727709.9970862472
13284,4677666.071428571
13287,2345855.889249638
13293,924457.4825950194
13295,1733291.3661244183
13296,441051.47924188303
13299,619332.5
13300,2262707.7153735273
13301,382525.57539682544
13305,564726.884920635
13308,816246.6666666665
13313,512872.1996753246
13320,1441611.626609635
13324,1688720.133750194
13333,593730.7643711152
13334,2603948.845456655
13339,783639.1229296066
13343,713545.5303030303
13346,441051.47924188303
13351,682699.743297638
13365,508944.64253067196
13368,332145.7142857143
13373,321968.3333333333
13378,1005608.447898206
13379,2201555.0158175165
13386,2256444.0683703558
13387,5586523.214285715
13396,2245218.1218603225
13398,1044982.2419476653
13401,1908091.1576420402
13402,652396.6269841269
13406,1195136.0731589908
13407,1313944.8369075388
13418,321285.1785714285
13425,574098.8427887901
13438,2588559.5007546633
13442,1127153.3910533912
13443,485877.3466810967
13444,606893.5714285714
13449,5287433.333333333
13453,589316.3726673652
13458,1727709.9970862472
13469,517824.51298701303
13472,2248845.0
13484,9957475.0
13501,747072.8301915483
13502,1277998.214285714
13503,1124929.1394471538
13504,1146691.3666289637
13508,705343.3813569194
13509,2368708.333333333
13519,379157.57227118197
13520,671854.8611111112
13521,505640.3968253969
13522,546515.2615440115
13527,1313944.8369075388
13530,1336164.8809523808
13532,2078105.567920641
13536,1146691.3666289637
13538,1392939.1673284196
13543,629648.3243499595
13548,379157.57227118197
13549,810380.5555555554
13551,257416.2443357296
13556,1122748.6977163104
13560,380551.3006775216
13561,638674.3795106865
13566,218718.253968254
13576,144515.47619047618
13577,848235.1922138319
13583,422017.64750278107
13590,1263718.5044893257
13592,1431097.584729382
13594,133365.24114774112
13596,1346542.141223256
13598,1650913.7373737374
13601,1174354.940176138
13607,3528139.9572553392
13608,901709.523809524
13611,619739.1131091134
13618,1601226.5065816536
13620,790196.8939393938
13622,927649.1033190665
13624,2065810.1190476192
13631,830204.1666666665
13637,9642748.115079368
13655,1896146.0317460317
13664,733670.0577200578
13666,698948.7971282244
13667,615875.619047619
13684,972916.93087843
13697,607278.8888888889
13702,1297879.9542124544
13704,902833.9883972243
13715,664825.5752216515
13717,278732.4054625627
13721,257416.2443357296
13723,327838.3333333333
13725,2201555.0158175165
13729,927752.9703588894
13732,6285040.187590189
13739,1397240.7218720817
13740,337227.1601425059
13746,902833.9883972243
13748,3343882.270310744
13756,644424.0836451132
13761,895069.8260073258
13764,673590.7106782107
13765,203925.0
13768,902719.3452380953
13772,1408261.0514485515
13785,1146691.3666289637
13786,743888.125
13788,682753.3333333333
13804,629648.3243499595
13806,859293.2465657968
13808,1263718.5044893257
13810,772788.474715644
13820,1233965.3599668304
13822,1304409.0516230415
13826,1727709.9970862472
13831,691723.9978427574
13832,932399.292027417
13836,747072.8301915483
13844,2379214.166666667
13849,619739.1131091134
13852,2618461.7271617264
13860,773157.7311373268
13869,1122669.4461826913
13870,714363.5281385281
13872,231618.46910377388
13878,1526485.0432900435
13882,705343.3813569194
13890,337269.33563168853
13891,951057.6539834433
13894,1809364.9969453681
13898,121531.66666666663
13903,2989524.949535758
13908,1831907.6923076923
13911,703192.961209919
13913,1586947.8174603176
13914,405887.80043185217
13915,1233965.3599668304
13916,2062536.3647068455
13929,380551.3006775216
13935,787572.9218880534
13941,1727709.9970862472
13944,670562.6436781608
13945,1555832.8535353534
13952,737897.9365079365
13953,750640.71969697
13960,1210961.0252901707
13961,1601226.5065816536
13973,664825.5752216515
13974,212350.14481389767
13976,703150.1515151516
13977,853848.2950421612
13981,146934.13780663777
13992,1908091.1576420402
13993,304388.82783882786
13994,790196.8939393938
14005,1038004.7619047618
14012,927649.1033190665
14015,1725064.5238095238
14017,619739.1131091134
14020,602423.0463980463
14022,1365062.2619047621
14025,1044982.2419476653
14037,689407.7941437573
14050,689407.7941437573
14064,747072.8301915483
14065,264626.6666666667
14076,1191710.4814951029
14077,1392939.1673284196
14078,1652163.753779751
14081,1586947.8174603176
14088,1130311.5095232844
14100,925377.966542013
14101,882919.6428571428
14104,484290.4761904762
14115,2603948.845456655
14129,396444.95528079366
14130,1298978.7097870363
14136,405887.80043185217
14144,372933.17965367966
14153,1123676.111111111
14156,1130311.5095232844
14165,1147332.4635087133
14168,4320307.205988457
14169,696806.5793509333
14170,188489.0476190476
14174,1313944.8369075388
14180,410698.6455211455
14185,680970.7142857142
14186,202227.38095238098
14196,786590.4365079365
14198,728793.2954096555
14211,1392939.1673284196
14223,1346542.141223256
14227,747072.8301915483
14231,1725095.685146682
14235,491418.4722222221
14256,631328.3333333334
14257,644424.0836451132
14261,512872.1996753246
14263,211899.30743243243
14264,923399.6146214897
14268,935476.6575091573
14282,1044982.2419476653
14286,2776143.530799267
14300,1505412.5
14304,735307.3717948716
14305,1379672.7534965032
14311,2589473.9016338456
14313,1392939.1673284196
14316,735307.3717948716
14317,98477.03102453101
14329,925377.966542013
14330,1041002.420634921
14332,1827558.0641580648
14336,310085.47619047615
14338,1733291.3661244183
14339,1044982.2419476653
14348,1733291.3661244183
14351,1379672.7534965032
14353,705343.3813569194
14355,1122669.4461826913
14362,863081.2025196657
14365,2357893.82616916
14366,538853.4523809524
14367,1795753.4371835666
14377,131534.1666666667
14378,1554708.6309523813
14379,4994849.701797385
14380,228353.84615384616
14396,922317.7006327005
14398,253154.70140866173
14400,412383.3333333334
14401,1173905.0595238095
14406,1227933.393954426
14414,411505.83991018415
14420,1424514.064407814
14428,3221899.5414307923
14429,860015.4761904762
14432,2335935.0288600284
14434,1745981.5688396571
14440,278913.9664502165
14441,629648.3243499595
14446,1745958.4956709957
14454,772788.474715644
14455,397892.9563492065
14466,960590.1168276167
14469,735307.3717948716
14472,413137.5
14473,794203.3397570334
14486,473710.71428571426
14488,144515.47619047618
14489,1520106.855921856
14490,607318.3333333334
14499,1313944.8369075388
14508,331419.67686316953
14535,619739.1131091134
14539,646138.4016735941
14541,747072.8301915483
14547,1044982.2419476653
14556,380551.3006775216
14559,1227933.393954426
14561,1255683.3333333335
14563,398109.172077922
14564,304648.86835386825
14565,2379214.166666667
14571,859293.2465657968
14574,98477.03102453101
14576,1741279.6406037023
14581,1087461.9012931513
14584,1346542.141223256
14599,1346542.141223256
14606,1063615.2380952379
14607,726636.7063492064
14611,212350.14481389767
14621,682699.743297638
14625,1263718.5044893257
14626,1379672.7534965032
14631,1480847.271825397
14635,463712.7350427351
14636,120415.0
14639,532486.7171717171
14649,3101483.333333334
14650,859293.2465657968
14655,398057.7122594389
14658,1415160.8881396381
14659,1762798.6456960607
14669,398109.172077922
14671,620570.6421356421
14681,1615703.5714285714
14684,930212.997225224
14685,5436625.0
14686,903601.2354456257
14689,1575828.186364719
14690,1863500.6272500828
14692,2021913.3769014138
14693,1555832.8535353534
14694,337227.1601425059
14700,492943.57142857136
14703,1908091.1576420402
14714,1102055.3571428573
14734,7136696.031746033
14737,987688.9285714286
14740,893945.2649211069
14742,1090082.6515151514
14744,262070.0
14745,5896914.485694688
14750,1283779.4444444445
14757,1918822.1750471753
14758,337227.1601425059
14761,794203.3397570334
14762,454232.73809523805
14771,924653.5714285715
14778,1153054.6428571427
14784,1146691.3666289637
14786,1387392.7579365077
14802,1122669.4461826913
14805,1650913.7373737374
14812,331419.67686316953
14819,532186.9106551345
14820,345061.1465372863
14826,477667.85714285704
14827,855571.6450216451
14835,89031.66666666669
14843,1334397.4434389141
14848,819561.6532338293
14858,231094.76190476195
14861,133365.24114774112
14862,199867.56024885326
14863,4100197.186147186
14867,703192.961209919
14869,241398.63095238098
14874,380551.3006775216
14881,867965.3127851249
14882,1217545.8333333335
14900,644424.0836451132
14906,629648.3243499595
14908,319093.3333333333
14917,849886.6522366523
14920,703192.961209919
14927,2329214.0911172163
14930,390099.99999999994
14935,279137.9395604396
14939,863081.2025196657
14944,531228.1746031747
14945,603273.0820160232
14950,985095.5108780109
14954,1183083.5576804322
14967,1442040.8730158724
14968,382525.57539682544
14969,2084591.9025890527
14979,2021913.3769014138
14987,2382301.6934209582
14996,380551.3006775216
14999,930212.997225224
15009,2158145.9126984132
15021,275925.3156565656
15022,930212.997225224
15024,162019.04761904766
15028,1084342.6587301586
15032,236175.00000000003
15036,242658.80952380956
15040,664825.5752216515
15041,1238750.8333333333
15052,586239.2857142858
15053,422017.64750278107
15055,395279.60245449946
15070,646138.4016735941
15072,139558.81673881673
15073,1153054.6428571427
15076,1731510.7142857143
15078,2221888.314444529
15080,698948.7971282244
15081,1703379.1264193205
15091,687795.2564102565
15095,364738.9285714286
15105,951057.6539834433
15112,743425.862193362
15117,1397240.7218720817
15122,779332.8787878788
15127,317612.8706016207
15133,629650.4058441559
15135,212350.14481389767
15139,739817.9888167388
15142,185862.4549062049
15147,2322664.0090465085
15151,234678.4523809524
15152,349961.8452380952
15159,1122748.6977163104
15164,218718.253968254
15169,633809.4219983234
15174,1398197.9596869417
15175,1424514.064407814
15180,405887.80043185217
15183,331419.67686316953
15191,405887.80043185217
15193,191489.0476190476
15195,2062747.6190476187
15197,1494375.0612508836
15199,1770489.033189033
15201,599549.7708083969
15207,338072.73046398046
15209,1397240.7218720817
15213,1346542.141223256
15215,779842.6183538683
15221,671854.8611111112
15225,644424.0836451132
15234,1733291.3661244183
15246,337269.33563168853
15249,593730.7643711152
15250,398109.172077922
15264,773157.7311373268
15267,1295140.873015873
15275,2398867.3971861475
15277,930212.997225224
15282,1046094.3758315694
15286,133365.24114774112
15290,381128.8095238095
15292,442870.0
15293,1795415.8554569022
15306,859293.2465657968
15310,422017.64750278107
15333,1129379.442640693
15334,560866.2378884555
15339,505640.3968253969
15353,2201555.0158175165
15356,703192.961209919
15357,532186.9106551345
15360,130601.84523809522
15371,398057.7122594389
15378,184200.0
15386,1122669.4461826913
15387,259140.03968253967
15389,347174.38995751226
15392,581835.5290001536
15393,747072.8301915483
15396,478748.2122697566
15401,1218693.3333333333
15422,935476.6575091573
15431,489820.3769841269
15448,257416.2443357296
15457,427654.64285714284
15460,589316.3726673652
15462,304648.86835386825
15463,340004.80158730166
15476,665437.7190454454
15478,529009.4155844157
15484,689407.7941437573
15489,1346542.141223256
15490,144515.47619047618
15493,155283.3333333333
15498,1926353.6279106
15504,447572.5
15511,167426.6666666667
15517,311989.00793650793
15518,1127153.3910533912
15520,210946.6666666666
15529,331419.67686316953
15533,1122669.4461826913
15536,151068.14574314572
15539,1313944.8369075388
15540,1647865.8151465016
15546,202823.29365079367
15552,696806.5793509333
15563,682699.743297638
15564,991533.9285714286
15569,2292817.4238802567
15573,997357.7572044195
15574,1424514.064407814
15584,242658.80952380956
15600,241378.5062452822
15602,405887.80043185217
15604,960590.1168276167
15608,560866.2378884555
15612,1130311.5095232844
15614,437160.0980392157
15615,5724991.666666668
15616,422083.61471861467
15621,1039871.4285714286
15622,1354194.482672584
15630,303318.7776288188
15631,859293.2465657968
15632,369026.2805740012
15638,794203.3397570334
15640,553294.880952381
15645,517824.51298701303
15647,682699.743297638
15652,321140.5357142857
15670,380551.3006775216
15673,2881388.481018297
15692,329806.4117826618
15694,337227.1601425059
15697,351499.80699855695
15702,689407.7941437573
15703,532186.9106551345
15721,496738.57142857136
15722,145222.49481803036
15737,4384360.946969326
15738,460001.465378422
15750,1044982.2419476653
15751,398057.7122594389
15754,439550.9225496726
15763,1583364.2857142857
15765,2061560.9523809524
15769,156951.59835417505
15773,184653.88888888888
15777,281245.0
15781,1879064.9148328346
15795,603273.0820160232
15796,1269309.8116093057
15800,73497.7380952381
15825,747072.8301915483
15831,1392939.1673284196
15836,2446311.4087301586
15838,1526188.0520827204
15840,303318.7776288188
15844,518179.375
15860,173399.86862853353
15865,242658.80952380956
15870,664825.5752216515
15871,589316.3726673652
15878,184653.88888888888
15885,241378.5062452822
15887,439550.9225496726
15892,696806.5793509333
15893,2356990.285409035
15897,327838.3333333333
15898,337227.1601425059
15902,281245.0
15905,2234490.634920635
15908,6021692.857142857
15911,4782750.456113159
15920,139558.81673881673
15926,620570.6421356421
15932,756328.3712121212
15934,755853.4535639706
15936,540304.1304855276
15937,1227933.393954426
15938,98477.03102453101
15939,90020.3968253968
15951,1046094.3758315694
15970,755853.4535639706
15981,779842.6183538683
16003,233761.7767771444
16004,597444.1666666665
16012,420329.40346752
16013,1221659.5833333335
16015,739817.9888167388
16020,1122669.4461826913
16033,230821.11000110995
16036,231618.46910377388
16049,78930.43650793651
16051,372503.4523809523
16052,1283509.9206349205
16053,455738.5714285716
16064,186907.66053391053
16067,646138.4016735941
16074,859293.2465657968
16082,1863500.6272500828
16092,792650.0
16093,247253.4851259851
16095,1122669.4461826913
16096,740751.6666666665
16097,91812.56344962226
16100,1647865.8151465016
16102,380551.3006775216
16103,794203.3397570334
16116,398109.172077922
16118,337227.1601425059
16121,532186.9106551345
16122,849886.6522366523
16124,664825.5752216515
16126,537774.9960739444
16128,1424514.064407814
16133,691723.9978427574
16138,420059.59016860346
16141,144885.92888106045
16153,283316.6666666666
16155,286480.080210639
16160,78930.43650793651
16163,398057.7122594389
16183,345061.1465372863
16191,1392939.1673284196
16199,703192.961209919
16209,85673.03571428571
16222,682699.743297638
16226,747072.8301915483
16230,272987.14285714284
16241,398109.172077922
16248,340004.80158730166
16259,212350.14481389767
16261,106268.33333333334
16263,351499.80699855695
16270,485950.64923427836
16274,532186.9106551345
16287,337227.1601425059
16296,212350.14481389767
16300,644866.6666666665
16306,1424514.064407814
16309,1044982.2419476653
16311,301760.45634920633
16324,541263.3333333335
16328,278732.4054625627
16329,311989.00793650793
16332,619739.1131091134
16336,199867.56024885326
16343,664825.5752216515
16346,209174.50091575095
16361,294366.6666666667
16365,930212.997225224
16383,1514176.3995195986
16390,331419.67686316953
16394,215354.0402652903
16411,8512680.555555558
16415,747072.8301915483
16426,773157.7311373268
16428,707023.0769230768
16430,439356.12429237424
16432,145495.95238095237
16438,1311533.2660799979
16448,1424514.064407814
16459,567039.8853847969
16463,739817.9888167388
16467,1044982.2419476653
16478,120693.86724386722
16489,620570.6421356421
16498,209174.50091575095
